Transaction_ID,Sender_account,Receiver_account,Amount,Sender_bank_location,Receiver_bank_location,Device_MAC,Timestamp,Is_fraud
0309a1c2-5d3,0bbfa047,24f94f21,1397.548823,USA,Australia,9a:77:f3:f8:d6:b2,2/21/2025 23:41,0
2b47f738-7f0,1defa48f,834d09f2,3735.303462,Canada,USA,87:40:2a:c7:a1:66,2/14/2025 23:39,0
8f9686a0-ce2,b5722b0f,e6a31547,1461.847555,Nigeria,USA,91:c1:cc:d3:8d:9d,2/26/2025 7:30,0
28ec5b33-3cd,0dc1be32,01e1c323,4592.23023,USA,UK,b4:25:7a:03:0d:15,3/5/2025 7:47,0
93ca58f1-5da,468b3694,364bacce,4583.096956,Nigeria,USA,ee:65:46:60:6b:15,1/6/2025 14:11,0
8713a757-d5b,2fd6d130,c03084bc,2533.805438,North Korea,North Korea,db:ab:90:a7:92:7f,3/20/2025 12:14,0
8a5d73a8-c64,63852ddd,42c15ead,4197.179287,USA,Canada,6d:74:00:1f:3e:f9,2/1/2025 0:47,0
8875d027-1d1,d7fa6f33,9cc0b845,1067.441185,Canada,Russia,78:ed:da:6c:12:46,2/1/2025 10:53,0
40876db9-e3b,9d1f0338,41582647,2973.570607,Canada,UK,03:eb:6b:62:85:05,2/8/2025 16:43,0
e583fa99-81b,abe93a91,68feb523,2664.845141,UK,UK,64:58:c7:c8:cd:b1,1/22/2025 4:26,0
5c8c093a-f37,21770ac0,e1a47a32,3534.289711,UK,Germany,57:40:4a:ac:17:5a,1/8/2025 13:26,0
46db27d8-33f,2dda1953,6281515c,4334.66764,UK,Canada,62:82:51:a9:33:be,1/3/2025 7:41,0
7bf11212-f17,018954a5,a7e98862,666.8493843,Pakistan,Nigeria,aa:b8:3c:9e:b3:61,3/16/2025 13:49,0
379e0024-d9c,d1a54766,76ffb35f,3236.664763,Canada,Australia,da:84:87:14:7a:2d,1/3/2025 8:32,0
a26ebc9c-a20,0971d18f,b60b5e85,2117.901716,USA,Germany,1d:58:54:49:2f:15,2/2/2025 10:26,0
c1337f99-c91,285502a5,17accb84,1474.897942,Nigeria,USA,95:ea:61:ea:02:86,2/10/2025 19:58,0
2e32a0b6-a9a,a615b769,9ecb144f,4418.787113,Pakistan,USA,c9:27:3f:5e:73:95,3/7/2025 9:10,0
32d0192b-c19,398c0f62,7b5c2fe5,962.5851139,UK,USA,50:4c:b8:30:8b:dd,2/25/2025 23:13,0
43e3e468-411,3f7c9f3e,dce3811c,394.2737959,Germany,USA,3f:46:4c:b5:54:9c,2/19/2025 0:39,0
07733653-eed,d470dc46,1c9b8598,956.6629206,USA,Nigeria,ad:0a:70:96:8c:4c,2/13/2025 15:31,0
d9b186f2-8c9,b60b5e85,be9cdaf1,212.3478204,UK,Canada,c3:72:04:e5:01:9e,2/9/2025 9:50,0
e2d1e11a-27e,d4f72ac1,208165ac,423.2412357,Germany,Russia,d6:17:20:a7:a3:b6,2/25/2025 10:15,0
f00de38b-00c,a1bde88f,099cf3f5,13808.46779,Nigeria,Nigeria,e9:5f:a1:df:c9:fe,2/20/2025 8:52,1
4887d031-3e1,259c6663,be66d60b,4459.719299,Canada,Nigeria,91:20:19:12:94:24,3/9/2025 19:26,0
6eeb06e9-f21,82e0a5cc,a579736e,4554.303488,USA,Germany,04:a0:33:9a:f5:3f,1/7/2025 10:16,0
4145fd5e-d48,2760dbf3,b5608f0c,4394.527864,UK,Germany,5d:48:4e:30:eb:83,1/27/2025 3:00,0
5a5a51be-0cd,50c44422,11c3084e,2077.015563,Nigeria,USA,a1:18:92:24:2f:a7,3/12/2025 11:37,0
9be1bbd5-9f5,c751e39e,70e1506d,966.7467475,Canada,Canada,16:d4:c7:71:6b:81,3/13/2025 5:25,0
57bc39f8-b36,364d1077,d290b8ba,405.5010268,USA,Pakistan,cf:11:e8:f7:d7:78,2/12/2025 0:09,0
1fb93e32-90c,c42cd986,39380376,3898.169364,Nigeria,Germany,30:f5:2f:81:17:8a,2/23/2025 7:11,0
68ffa417-c06,6cae2d16,ad099345,3796.433573,Canada,USA,14:1e:9b:27:06:f7,2/27/2025 11:59,0
e0520c8f-ce7,68a14a5e,b4d29541,3487.11848,UK,UAE,3c:6b:ea:6f:d9:9a,3/10/2025 15:52,0
110a1170-6f4,dc64bb34,55d8eed6,174.4156758,UK,UK,0a:7f:00:00:a0:06,2/11/2025 5:07,0
c8bde8f4-365,63e5c2db,3db18123,3618.093097,Canada,USA,7c:af:6e:ab:57:8b,1/11/2025 16:52,0
cefa6597-544,2dc229df,010e4c94,1949.206404,USA,UK,91:1e:00:55:a0:4d,1/31/2025 15:16,0
b64fc6b0-17a,68bca7c7,b8ab6849,4777.620116,Canada,UK,d0:9e:bd:bd:8e:15,3/4/2025 4:41,0
224dd77c-dc8,a66eca89,e5618b8c,2411.633347,UK,Germany,ed:1a:c8:26:31:71,2/7/2025 18:49,0
77d3e942-19d,43375daa,de474722,4373.64129,Russia,USA,96:33:60:61:08:51,2/27/2025 11:52,0
7ff7dd56-bcf,c0719a60,777b5cc8,56.60241086,Germany,Germany,ec:2d:a7:79:4e:17,2/9/2025 4:11,0
5c0f1454-196,ba171a81,2d3d17a1,1003.211583,USA,Canada,53:5e:72:c6:23:a5,3/15/2025 5:19,0
3e8d08be-3eb,b07bbf00,1d34a7a0,999.6119747,UAE,Russia,28:29:76:4d:85:60,2/15/2025 17:29,0
7a796a91-187,9cde46ef,b785f5a8,3356.449647,Russia,Canada,cd:55:b1:a6:64:12,1/5/2025 2:44,0
6181e2ae-105,1112216a,ffc3b397,4601.910265,UK,UK,26:27:64:58:bf:61,1/18/2025 16:04,0
1ffcebc0-b8c,02ac3e22,3c272e7f,20272.71456,UAE,UAE,85:53:ca:47:a2:9e,1/18/2025 1:23,1
083f0270-b19,de48e048,ee7fff01,2322.038025,UK,UK,d4:db:21:2f:be:43,3/3/2025 17:46,0
ccb5c1af-81f,d7f04f28,af7e96ea,220.6310037,North Korea,Canada,04:16:81:1d:9d:48,1/3/2025 19:21,0
ddc85bc3-277,72c4eb84,9cf26888,2156.489076,UAE,Canada,a6:9d:81:da:3d:2a,3/10/2025 12:29,0
f9207013-661,a9efd705,448afc10,3247.421101,UK,UAE,6b:0a:a3:55:a0:0e,1/29/2025 3:54,0
3cbc167e-fe4,0e43174e,61df3aec,1805.890531,UAE,USA,23:39:ff:0d:fd:b7,1/31/2025 7:43,0
7765e0ba-8cb,5373f7bc,9c509948,3837.086624,Canada,UK,60:d3:7c:98:44:21,3/21/2025 16:04,0
2195bd93-328,e1267250,956e3db3,3794.174401,UAE,Canada,cf:f1:00:d4:3b:51,3/8/2025 21:28,0
e7a28441-ff5,4f211f92,9a9712ad,333.8537779,UK,Russia,13:aa:42:1b:c8:7d,2/8/2025 2:05,0
6816ac21-c0d,c0b797f0,88a8f97f,4729.51748,UK,UAE,52:15:f4:d8:0a:d5,1/23/2025 18:16,0
1ee432ec-705,d6d99027,3fc551bc,1264.384302,Russia,UK,80:d5:84:c4:98:4a,1/5/2025 1:42,0
9c69dcff-eda,3e6b7d6f,98f4bfdb,4695.861338,UK,UK,d5:d0:e0:68:71:0a,1/26/2025 17:46,0
2aea1e67-fc2,dfd0f759,51678c14,4926.919169,UK,North Korea,ed:58:e6:32:01:3e,1/14/2025 9:24,0
0aa8853b-329,26542f1b,956e3db3,4914.901269,USA,USA,a2:62:66:a5:6d:f4,3/12/2025 17:00,0
bb396bfb-7ae,785a7f57,1e24138c,2150.889453,Canada,Nigeria,67:16:04:0a:95:4c,2/13/2025 1:36,0
6cb6983d-d45,0bb064d8,c3e1042a,4762.639447,USA,Canada,c5:02:94:d3:ac:3a,1/7/2025 10:58,0
fc3f63f7-53a,129bab6c,cc4468e7,1337.601115,Nigeria,USA,f3:58:93:00:91:58,1/14/2025 19:45,0
d8d43b51-489,41d8c3d4,2b1a711c,4245.289948,Nigeria,Canada,10:60:54:54:72:37,2/19/2025 9:46,0
c366f7b4-7d2,581446d2,f574945f,4049.130403,Australia,Canada,24:c2:dd:4e:2f:1f,2/14/2025 5:54,0
c1a6523d-1e9,25a48076,58dd0c33,2847.098412,Germany,UK,47:b9:0c:93:49:7b,1/4/2025 13:36,0
57daa2d8-d56,532f0fb1,4d623410,4473.747247,UK,UK,0e:1a:25:75:3d:77,2/24/2025 3:03,0
a08d210b-749,b2d48d76,3176cb50,986.6617951,UAE,Russia,0a:27:f5:67:d3:ed,2/3/2025 3:58,0
74c064dc-d52,d4b2e165,560b7dea,140.8357022,Canada,Russia,9b:fb:0a:4f:bb:07,2/8/2025 18:53,0
97892f88-02a,c5deb306,d56a3902,4932.061577,Nigeria,Canada,48:33:02:9e:f9:0c,2/15/2025 21:51,0
ef65b628-8cc,f2b64a39,32d588ab,4791.714688,Canada,Australia,90:fb:95:2b:56:cb,3/21/2025 3:46,0
df5a0179-ab2,ed05d9f6,7ac78a03,2381.154005,USA,Russia,d7:5f:c9:5c:4b:c5,1/9/2025 12:13,0
6a4a4818-d14,1934e2a4,a12cb768,4698.103722,UK,Nigeria,b1:48:e3:df:82:33,1/12/2025 8:17,0
3d37993d-02f,b84c9823,641217b1,3842.187673,Canada,UK,70:9f:d8:2f:1c:01,2/9/2025 20:43,0
e55a8f6e-f02,f5b28f6d,fcdd9cfb,305.9371411,Australia,Pakistan,a2:45:1c:26:6d:e3,3/8/2025 1:49,0
db6cde3f-952,9c3dbd95,509a25be,105.6859424,UK,North Korea,18:9c:de:f3:8d:c8,3/3/2025 8:03,0
8778e04c-41a,4adaf84e,e7b99a3f,1613.264566,Pakistan,Canada,cc:a0:a4:5b:5a:3f,1/19/2025 20:23,0
eefa8298-479,6677240,cc37b231,3278.103551,USA,Canada,9c:ef:8e:4f:98:c3,2/7/2025 0:03,0
2a9d53ad-954,f2c247ea,dbec574b,405.4222772,Canada,UK,6a:22:c9:98:cc:91,3/7/2025 1:31,0
7eaec8d3-229,c387e6a6,ce3d8187,23412.78811,Pakistan,UAE,92:d0:b0:92:1b:fb,3/19/2025 12:11,1
9c654178-e9b,dc57cef2,f36335f9,1677.588458,UK,Germany,a8:15:dd:98:5c:b4,2/2/2025 11:54,0
15e0eaf8-cc3,159df16c,a53b33c6,12033.51565,Pakistan,Nigeria,86:03:12:02:5f:d2,3/12/2025 9:27,1
c0b2de37-0dd,1c3be1d8,71bbb60f,4684.39395,UK,Russia,3f:d3:38:51:28:7e,2/2/2025 15:41,0
8f5e8995-2ed,55981c8f,7d2aa7d6,3515.637454,UK,USA,86:0d:23:2a:53:58,2/15/2025 5:16,0
bea26812-695,b891aa22,050cb08a,4389.060709,Germany,North Korea,1c:47:ee:ad:a0:b7,1/22/2025 20:36,0
e1f7c747-be5,5512cd63,259c6663,2502.115591,Pakistan,Pakistan,0b:21:d1:a3:6f:17,1/21/2025 7:40,0
b3d47e0d-d6f,49d6dfbd,515e5a8e,919.0903331,Canada,USA,c3:4e:1f:b9:59:0b,3/18/2025 6:58,0
9336e773-987,d26342aa,2db60bff,1134.491156,UK,North Korea,de:1b:45:49:5e:d1,3/1/2025 23:09,0
5a6770f7-cfa,e87a0b36,582b8772,1597.133478,UK,UK,37:70:fa:c9:8b:a4,1/9/2025 13:27,0
8bcbeeec-739,96293791,3b15ea50,18384.31687,UAE,Nigeria,a7:60:3d:c1:8b:92,3/5/2025 13:49,1
fa030907-832,03ae3abb,60b2e19c,2754.782219,USA,Nigeria,4a:92:fe:6a:cd:82,3/9/2025 11:37,0
10f993b2-c24,1e70a498,f716200b,4255.968305,Germany,USA,80:a1:44:c2:fc:4c,3/18/2025 8:28,0
92b3feb9-28c,b492d773,f5e3b380,401.3352858,UK,Nigeria,6a:c9:8a:4d:67:87,1/5/2025 19:19,0
fdba9279-eea,81a80fab,00c2cdd3,691.3781864,UAE,UK,52:a7:73:fd:34:ef,2/13/2025 23:12,0
a09748be-62a,1c531628,5276a562,4137.599044,Nigeria,Nigeria,db:72:a0:d1:4a:9e,3/20/2025 17:18,0
562e8d57-de7,6b54a945,7a881c21,3464.475659,Canada,USA,18:02:25:9b:a0:b2,2/1/2025 9:53,0
a132f15a-96d,4c658993,b419e123,330.004014,UK,UK,61:c8:f7:49:88:3e,2/5/2025 6:43,0
2bf0e2d5-16f,cd78d3e7,8d767f6c,2666.944545,Canada,Canada,72:46:ce:2a:44:55,2/24/2025 14:24,0
221f7e05-b05,9a361225,a225aaca,3873.707715,USA,USA,f2:27:d8:08:28:e2,1/29/2025 0:19,0
ff591f34-737,64ed6aa2,8f18cfda,1793.496149,Pakistan,UK,de:50:28:06:ce:98,2/2/2025 7:41,0
09b7c395-77a,caeeab41,aa2c3bdd,3393.693063,USA,Russia,72:ff:3e:3d:95:17,2/20/2025 10:05,0
e71cf89a-912,3ef13b06,ba391dba,4983.230047,Canada,USA,87:c0:38:59:f5:68,2/5/2025 23:57,0
8ed1d061-bec,67403a26,f45c4cfe,1046.460131,UK,UK,b6:64:8e:ac:0a:05,3/9/2025 1:59,0
5938b1e2-008,febe3610,08c28371,639.1501064,Canada,Pakistan,d0:35:87:e3:b4:5c,1/30/2025 22:28,0
eea0ebac-15f,b2588599,8468a86f,2551.561304,Russia,Pakistan,80:db:12:63:2a:6d,2/17/2025 9:30,0
782519a7-ab7,993ffcd0,80e5db6b,4694.462091,Germany,USA,73:b2:06:28:b1:d8,3/4/2025 12:35,0
dd8faec1-28a,7122554f,24e4b721,3289.929297,Russia,North Korea,c7:28:81:23:9d:f8,2/5/2025 20:09,0
45676b90-280,a4ea18c6,db3982d6,825.1526813,Canada,Nigeria,53:f7:10:8f:29:c7,3/16/2025 0:08,0
44c6432c-533,94b6c6f1,d428c688,2039.951195,USA,Australia,6f:50:9b:53:bd:3b,1/6/2025 11:49,0
e6704f8b-414,e98632de,966d11d8,3665.007316,UAE,USA,aa:a7:34:04:8e:25,2/3/2025 0:46,0
9d29dc1f-f1c,09fb549d,f2b34363,4690.513551,Nigeria,UK,73:8c:49:61:43:4b,1/13/2025 0:04,0
ae19fcca-a46,6f7117c8,f1a39441,380.37603,USA,Russia,8c:db:5a:07:ad:22,2/26/2025 17:51,0
9db575c1-2c3,937f631e,4d6158bb,2434.927681,USA,Nigeria,1a:b5:4c:0e:19:63,2/23/2025 12:20,0
78a5d66d-ca7,a737e567,8e02f81b,1458.928556,Nigeria,Nigeria,f4:09:a6:7e:6b:16,3/11/2025 9:54,0
e4543a0b-bb3,58f142b3,b7e49bf3,2598.995491,UK,Australia,ab:6b:f6:4a:9b:bd,3/7/2025 8:26,0
9d4bdc62-a20,8df01e6b,fb71b106,1114.935322,USA,UK,94:e7:ae:af:49:1f,1/25/2025 8:32,0
35fbab21-6ae,ad7e50c5,1c910294,1825.054583,Canada,UK,1a:c5:d3:f5:ad:f2,2/9/2025 3:17,0
d95a383a-731,27b0376e,ee84dc5a,4898.229634,UK,Canada,b5:9f:c9:9c:33:b2,2/23/2025 1:22,0
9bbde221-9a8,67403a26,4fa35fc1,1146.947122,Germany,Australia,7c:cb:8f:0f:82:96,3/21/2025 18:59,0
1c733151-b0b,8f890f89,9f294ab0,4290.53796,UK,USA,6f:2d:4f:cb:9b:2a,1/4/2025 7:10,0
8a6312aa-4b3,6f48977c,126d1b2c,381.8149412,UK,USA,71:fd:47:40:d1:b1,1/28/2025 16:28,0
92775201-943,dd8eed1d,1a2096de,1951.563404,UK,UK,77:52:f7:83:c8:16,2/4/2025 6:57,0
2500ac08-977,5f777f1a,2a97f5a2,75.56653201,USA,Germany,45:39:08:05:46:e5,2/19/2025 18:41,0
c559213d-4dc,96daecad,777b5cc8,2205.8637,UAE,Canada,1a:69:7a:4f:3a:b9,1/9/2025 12:38,0
375180d3-1b7,7d4a68b1,b5f3a55b,955.5623232,UK,Germany,8f:3c:df:82:20:8c,3/11/2025 22:07,0
c830969e-423,5abd34eb,1a8f8724,21797.21374,North Korea,Pakistan,e4:ae:30:8c:79:20,3/11/2025 6:32,1
0c474468-06c,3896abd3,d31cd96c,2568.594365,Germany,UK,42:aa:43:39:b3:90,2/2/2025 12:41,0
1668fd83-979,18477e2d,615b4636,464.9603707,USA,UAE,1b:dd:a5:ea:e9:26,1/16/2025 16:44,0
2b44ca2f-bce,70e871ed,50e32265,4691.322433,USA,Canada,fe:92:54:d6:92:90,2/7/2025 15:32,0
79e0f13d-6cf,8af202c9,99f73c45,1971.198608,USA,USA,37:92:5a:26:15:70,1/21/2025 5:03,0
9ff80278-d72,be05b5b7,8666d1e5,10527.77762,Nigeria,North Korea,21:77:58:f9:8d:f1,2/16/2025 6:52,1
511144b2-2b8,5e643614,09ce227e,3597.767806,Pakistan,Australia,80:8a:2c:52:89:fc,1/25/2025 20:44,0
22197df7-050,fc704ea8,4b82c461,3680.00297,Pakistan,USA,33:e0:e6:7b:24:7e,1/24/2025 14:52,0
b4ee7559-7bd,2ec5a891,a4b12211,1955.319138,Canada,Nigeria,58:44:a3:c3:ed:8f,2/22/2025 23:24,0
3a5f7bd8-2c8,f2182caf,299af1a0,3982.328933,USA,Pakistan,68:5b:76:29:78:b8,1/3/2025 0:30,0
c0a00e7c-08c,82e0a5cc,da9d0bf3,3825.037992,USA,UAE,f9:36:ac:a5:a8:7e,1/18/2025 18:35,0
f3293547-2f0,604ecc80,aca9936b,1952.824037,Nigeria,Nigeria,37:bd:4b:a2:16:f5,1/5/2025 22:19,0
500fe1ab-2d0,847788b6,2a75c291,2077.414473,Germany,UAE,9b:e0:84:47:9d:53,1/6/2025 5:07,0
e225b495-c84,be643583,3c473837,4935.245256,Canada,UK,ee:6d:2d:92:da:e8,2/27/2025 6:55,0
7e9d8a60-e58,56da1ddc,63c11313,3357.378518,North Korea,USA,85:ca:8d:4c:bf:de,2/9/2025 6:04,0
aa28dc9d-401,79abce1f,e1ac771b,1096.405499,UK,Nigeria,16:6d:29:d5:f0:6c,2/27/2025 0:02,0
53eebd2b-e5b,21b13b4d,0e11ec94,1274.605932,USA,USA,99:14:11:75:14:34,1/4/2025 3:28,0
d977c212-34a,7606af8a,00322b27,3114.373816,North Korea,UK,51:e1:68:ea:4e:69,1/29/2025 13:29,0
33aa1de6-f9d,e45116ef,a6fce178,3941.784373,Germany,USA,cd:ef:54:95:5b:5a,3/2/2025 17:14,0
fa5fb7a2-1b7,ed05d9f6,27f19555,4911.313192,Canada,Nigeria,c8:cb:78:5b:9f:44,1/5/2025 10:44,0
c2c224bd-44b,17a60a54,924ffc3d,3374.382167,USA,Germany,51:a6:4e:27:ee:03,2/7/2025 22:59,0
49d4fcc1-b80,fa1a0aa0,44ea995c,1702.334293,UK,UAE,9c:e6:bc:0c:42:c1,2/2/2025 6:21,0
56b689e9-020,f25347d0,70f17175,3656.817161,USA,UAE,49:95:17:5c:95:cc,2/28/2025 5:31,0
060e398d-9ad,326337d4,f3bfed51,1376.296535,Germany,Canada,c2:1f:32:a1:fb:46,2/20/2025 18:51,0
04632810-e52,a148287b,1b345589,4844.591392,UK,UAE,fd:b1:75:d2:ed:e1,3/9/2025 0:34,0
8f87c032-af6,2d858b78,87f5382b,4713.724612,Russia,USA,64:42:56:16:b5:c4,3/18/2025 12:15,0
b02f8026-c20,4de373a0,3c96ce30,3409.58786,Canada,North Korea,9e:3b:63:19:6a:60,1/18/2025 15:34,0
6ad1c9c9-04d,6dc64380,85c21145,1415.628745,UK,Germany,a0:79:2d:1e:29:c6,3/2/2025 13:39,0
295e8dfc-234,64dff4a5,ffbe1992,4944.227858,USA,Nigeria,b0:c5:2b:46:f9:c1,1/18/2025 16:18,0
677ddf91-453,1209bb10,23226746,4037.647892,Nigeria,Canada,ce:71:49:1f:ee:e8,1/2/2025 0:49,0
28e5f715-31c,f08d2dba,016b44c1,433.1859595,Australia,UK,cb:24:05:3c:e0:90,2/8/2025 1:14,0
f6cd0d93-aee,7d30a932,ff439ffb,857.3576339,USA,USA,fb:f2:5d:95:a6:1d,1/14/2025 12:31,0
1b78e9a8-c13,86ba13c0,3ec5d89a,3379.94616,Nigeria,USA,98:c6:63:2e:53:e8,1/4/2025 12:51,0
c5f14bbe-545,e6159746,e5c4bb98,3615.859708,USA,USA,c5:20:18:bc:6a:d3,1/4/2025 3:40,0
2de0a722-217,a737e567,652a524f,2679.521804,Russia,USA,dd:97:1a:ec:35:9a,3/16/2025 14:17,0
7f6b3a46-bd0,f0815c15,badb32f7,147.2325168,Canada,UK,e6:9d:16:57:09:17,3/4/2025 13:02,0
7b713348-724,ade2d601,dc0254c0,4863.735355,Germany,USA,f1:23:b4:aa:d4:b6,3/21/2025 4:22,0
cd0fc56c-b2d,6164d0e7,82626fd4,2361.055188,UK,Pakistan,7e:eb:11:b5:7f:5c,1/30/2025 7:28,0
c526ee78-a73,af435c4b,50189a26,4041.045727,USA,Pakistan,69:65:9d:78:7b:be,3/10/2025 8:48,0
84e077e4-902,97d3a7c5,f9969ee2,3689.702104,UK,Nigeria,90:18:66:b8:6b:4e,2/9/2025 4:51,0
0dc7a13b-65a,8aef0041,117e944d,729.3250752,North Korea,Canada,61:01:6c:f7:cb:36,3/13/2025 9:29,0
9fc10b49-56a,d55f1e63,d32a3904,4188.426067,North Korea,USA,4b:f2:38:1c:ca:db,3/7/2025 19:02,0
2873bb6a-90c,1c9b8598,1f3134db,1627.897687,UAE,USA,d7:15:55:59:52:7c,2/21/2025 0:14,0
a3397609-754,9813128c,40d855e6,2129.277839,Nigeria,Pakistan,02:5d:41:35:7c:eb,1/16/2025 15:43,0
a7077dca-70e,3993eaf3,4b2dafe6,1474.45625,Canada,Canada,77:40:06:a7:48:32,3/18/2025 11:26,0
17e9bd16-b69,3229cdbc,b455556a,2344.647356,North Korea,Germany,b3:0a:83:78:d5:24,3/9/2025 23:49,0
40e0bf7b-a94,af9d1706,683fc2c6,3759.493207,USA,Canada,25:f3:dd:41:99:f4,3/9/2025 8:45,0
c3834197-86f,9d8339d5,eec0f5bb,372.2887238,Nigeria,USA,83:aa:83:6b:dd:23,3/19/2025 22:04,0
18b9cbfc-313,400e915c,67369a64,3509.767804,Germany,Canada,0e:6c:08:07:ce:d5,1/4/2025 14:26,0
36796867-a8e,43d94002,30540454,1513.576252,Germany,USA,50:41:ef:a1:2c:10,2/23/2025 23:06,0
5cf0d008-1ad,32f19d29,2bbe0341,169.2597602,Nigeria,USA,a2:64:f7:92:a5:a9,3/3/2025 20:50,0
686393ae-1ae,370a8667,6fbfd7c2,626.4062412,USA,UK,24:c5:7f:51:de:31,1/22/2025 22:52,0
19bc9687-771,3d669bc4,4e620e76,2189.69585,Germany,USA,41:c7:87:09:4a:94,2/25/2025 7:53,0
c9dac9aa-44b,f1bb7891,08686c5f,2609.199913,North Korea,Nigeria,52:bd:9c:b2:e4:a8,1/2/2025 11:50,0
1367cbc0-2e1,2444eec9,0943b282,1656.052927,USA,Canada,58:ba:5c:24:8e:de,1/29/2025 13:29,0
c345d62e-7ae,92d38e6c,2942d777,1555.843368,UK,Germany,ae:06:9d:48:92:01,1/8/2025 20:18,0
db5731dc-ea5,c804f657,673ce5bb,1602.533736,Russia,UK,d7:ac:2a:9d:d5:85,2/2/2025 4:00,0
3c5c166a-3bc,295f49aa,ebf8af47,2510.262214,Russia,Germany,17:a5:03:e4:55:98,2/25/2025 3:55,0
4d4ef557-7a7,4322ba6a,be05b5b7,3773.751638,USA,USA,1f:23:fd:e4:fc:a0,2/11/2025 4:55,0
52705a76-a53,5f484d00,e7a57d8f,3814.425474,USA,Nigeria,0d:03:75:36:c2:31,1/26/2025 1:25,0
e4cb1529-5d6,555e2c60,218413dc,4499.484748,Canada,USA,41:84:e3:6f:df:21,2/5/2025 5:42,0
a3adc20f-3ab,8c8914ec,a9b89959,942.9343184,UK,UK,1e:51:53:c5:97:a2,1/10/2025 21:36,0
e02b731b-787,907e3795,65141f29,4817.238317,Germany,USA,c4:80:9f:92:bc:5c,3/14/2025 23:44,0
a5923b38-6cf,c9cf2366,7ee8eae4,1398.525084,UAE,Nigeria,fe:cd:36:c0:aa:5f,3/2/2025 14:42,0
23f289c5-4dc,26077df4,63328782,1065.063104,Nigeria,UK,bd:31:50:b5:b1:73,3/22/2025 4:24,0
ee75cab3-37b,2342dfe5,1d643c19,1672.379587,USA,UK,e4:b9:81:01:b8:d5,1/15/2025 16:05,0
2ea54080-161,abb17a7b,3c272e7f,2718.35628,Australia,UAE,20:26:8f:33:71:6f,2/12/2025 18:02,0
9c96322e-553,83a35343,dbfe4cdf,2869.908503,Nigeria,North Korea,a9:c8:66:d8:a6:d9,1/12/2025 12:33,0
77208249-57d,d801e0b5,7b5c2fe5,4524.394921,Germany,Canada,ac:f0:6a:20:ef:aa,1/16/2025 19:10,0
6c558eb2-9d5,ded4259b,dcfd7637,689.703647,Nigeria,Canada,19:75:cb:31:e0:f6,3/3/2025 10:37,0
7a736d79-4c5,e5334166,16fca581,2216.829499,Russia,Nigeria,89:74:b4:33:c9:1e,2/5/2025 6:23,0
d8e79cf6-5fb,9835149,2b33e96c,4661.422769,UK,Nigeria,a0:fb:5d:55:16:6d,1/9/2025 18:57,0
84bf538a-3d9,91bcba81,82f69cdf,4278.516057,USA,UK,c9:56:10:fb:30:d9,3/3/2025 3:48,0
6b2492c4-eaa,ede147fd,c90e4115,931.0959705,UAE,USA,e5:fe:6c:62:60:6d,2/10/2025 12:33,0
37ea3016-dcb,59ec5bc5,c7073d19,3867.717203,Nigeria,USA,4f:14:2d:b4:50:7e,2/7/2025 19:20,0
0f882b62-c7d,4b1bd16c,bac2454a,1245.970844,Canada,USA,b2:3c:8c:ea:84:dd,2/10/2025 19:53,0
18f88c65-08d,30421842,aa02ba89,3501.876493,UK,USA,37:c2:9b:49:4d:07,1/14/2025 3:54,0
7aab0192-f8c,31c9002e,ae2aabb3,549.3628207,Germany,USA,b0:29:c6:ee:49:23,1/21/2025 15:48,0
828af020-bd8,09317d67,b899a16c,2129.215057,UK,Nigeria,28:21:ad:4e:2c:b0,2/2/2025 6:11,0
0d3e8b60-853,3bd61f83,e7f8bfbe,2499.494474,Canada,UK,57:5c:0a:cd:5d:77,3/6/2025 2:02,0
dd3c5123-f3d,8b140e0b,a8559c74,952.1517747,UK,USA,7a:b1:b6:d7:d9:9c,3/20/2025 19:48,0
a864f528-e2b,a101cd13,48fcb581,2339.741886,USA,Canada,34:a2:de:25:7e:2f,3/16/2025 1:33,0
73bf3cd5-ffc,a9de1104,a8c9abd5,4266.787901,USA,USA,9a:dd:61:fe:1a:1b,2/19/2025 6:14,0
9798f54f-116,87c0fe00,79e069e1,1887.487761,Nigeria,UK,d3:ed:65:2b:80:22,2/25/2025 11:49,0
ee99254c-f7d,febe3610,6e8af98d,4009.883859,Pakistan,Pakistan,2c:c2:cf:bf:4c:08,2/12/2025 6:43,0
c849c46d-5c9,333a2dec,a516c89f,2858.590636,USA,USA,78:31:99:0e:cf:03,3/11/2025 18:12,0
a78e8d5b-9ed,c7f7fe76,034ae397,20979.75968,Russia,Pakistan,9e:2b:86:cc:51:e5,2/13/2025 0:45,1
1d39fb35-d68,39ff27b3,f8fcfdfb,2219.714101,UK,Pakistan,d3:9a:6c:7d:a2:3d,1/8/2025 6:04,0
490e2e8a-4be,b93cb27e,834d09f2,1468.711377,Russia,Canada,79:45:ed:a4:ae:00,3/14/2025 8:53,0
d3892202-fb3,820eeab5,204598eb,2407.440324,UAE,Russia,53:c7:b0:c1:f1:1d,3/4/2025 3:17,0
3ab5313a-b0a,0a17c272,b230d648,12332.02679,Nigeria,Russia,1b:a9:cc:da:b9:18,2/13/2025 0:38,1
79a8ee2f-7ce,ffc3b397,79c7b565,1381.862461,Australia,Pakistan,41:f0:d8:64:51:65,2/6/2025 22:00,0
c6edc0f4-ea9,4055a2fa,f106e32d,4960.074323,USA,USA,f5:7b:bf:2c:79:14,1/20/2025 3:36,0
